"Site","SC.Category","SC.Level","Sample.Date","Sample.Month","Fraction","Replicate","Genus","Length","Abundance","Biomass","Density","Biomass.Area.Corrected"
"EAS","REF","25","45463","June","< 1",3,"Orthocladine",2,2,0.019080142,21.5285252960172,0.410767319698601
"EAS","REF","25","45463","June","< 1",3,"Orthocladine",3,1,0.023793663,10.7642626480086,0.256121237890205
"EAS","REF","25","45463","June","< 1",3,"Oulimnius",3,2,0.456939249,21.5285252960172,9.83722818083961
"EAS","REF","25","45463","June","< 1",3,"Paraleptophlebia",1,4,0.0152,43.0570505920345,0.654467168998924
"EAS","REF","25","45463","June","< 1",3,"Paraleptophlebia",2,4,0.1148812402,43.0570505920345,4.94644737136706
"EAS","REF","25","45463","June","< 1",3,"Stenonema",2,5,0.39235071,53.8213132400431,21.1168304628633
"EAS","REF","25","45463","June","< 1",3,"Tanytarsini",2,1,0.005300292,10.7642626480086,0.0570537351991389
"EAS","REF","25","45463","June","< 1",4,"Collembola",1,1,0.0024,10.7642626480086,0.0258342303552207
"EAS","REF","25","45463","June","< 1",4,"Orthocladine",2,2,0.019080142,21.5285252960172,0.410767319698601
"EAS","REF","25","45463","June","< 1",4,"Paraleptophlebia",1,2,0.0076,21.5285252960172,0.163616792249731
"EAS","REF","25","45463","June","< 1",4,"Probezzia",4,1,0.0909162343,10.7642626480086,0.978646224973089
"EAS","REF","25","45463","June","< 1",4,"Stenonema",2,1,0.078470142,10.7642626480086,0.844673218514532
"EAS","REF","25","45463","June","< 1",5,"Acroneuria",1,1,0.0019,10.7642626480086,0.0204520990312164
"EAS","REF","25","45463","June","< 1",5,"Acroneuria",3,1,0.0661926085,10.7642626480086,0.712514623250807
"EAS","REF","25","45463","June","< 1",5,"Attenella",2,1,0.069268369,10.7642626480086,0.745622917115178
"EAS","REF","25","45463","June","< 1",5,"Baetis",1,2,0.0152,21.5285252960172,0.327233584499462
"EAS","REF","25","45463","June","< 1",5,"Baetis",2,6,0.294466952,64.5855758880517,19.0183176749193
"EAS","REF","25","45463","June","< 1",5,"Ectopria",2,1,0.124899502,10.7642626480086,1.34445104413348
"EAS","REF","25","45463","June","< 1",5,"Leuctra",1,1,0.003,10.7642626480086,0.0322927879440258
"EAS","REF","25","45463","June","< 1",5,"Leuctra",2,3,0.058239457,32.2927879440258,1.88071443487621
"EAS","REF","25","45463","June","< 1",5,"Leuctra",3,6,0.347245931,64.5855758880517,22.4270784284177
"EAS","REF","25","45463","June","< 1",5,"Leuctra",4,1,0.125623495,10.7642626480086,1.3522442949408
"EAS","REF","25","45463","June","< 1",5,"Optioservus",3,1,0.100772845,10.7642626480086,1.08474537136706
"EAS","REF","25","45463","June","< 1",5,"Orthocladine",1,1,0.002,10.7642626480086,0.0215285252960172
"EAS","REF","25","45463","June","< 1",5,"Orthocladine",2,5,0.047700355,53.8213132400431,2.56729574811625
"EAS","REF","25","45463","June","< 1",5,"Orthocladine",3,2,0.047587326,21.5285252960172,1.02448495156082
"EAS","REF","25","45463","June","< 1",5,"Paracapnia",1,2,0.008,21.5285252960172,0.172228202368138
"EAS","REF","25","45463","June","< 1",5,"Paraleptophlebia",1,2,0.0076,21.5285252960172,0.163616792249731
"EAS","REF","25","45463","June","< 1",5,"Paraleptophlebia",2,4,0.1148812402,43.0570505920345,4.94644737136706
"EAS","REF","25","45463","June","< 1",5,"Stenonema",2,1,0.078470142,10.7642626480086,0.844673218514532
"EAS","REF","25","45463","June","< 1",5,"Stenonema",3,1,0.2266518,10.7642626480086,2.43973950484392
"EAS","REF","25","45463","June","< 1",5,"Tanytarsini",2,2,0.010600584,21.5285252960172,0.228214940796555
"EAS","REF","25","45463","June","< 1",5,"Tanytarsini",3,1,0.016020526,10.7642626480086,0.172449149623251
"FRY","MID","402","6/20/24","June","< 1",1,"Diplectrona",3,1,0.087147266,10.7642626480086,0.938076060279871
"FRY","MID","402","6/20/24","June","< 1",1,"Dolophilodes",3,1,0.09039452,10.7642626480086,0.973030355220667
"FRY","MID","402","6/20/24","June","< 1",1,"Leuctra",3,8,0.462994575,86.1141011840689,39.870361679225
"FRY","MID","402","6/20/24","June","< 1",1,"Leuctra",4,3,0.376870485,32.2927879440258,12.1701986544672
"FRY","MID","402","6/20/24","June","< 1",1,"Optioservus",3,1,0.100772845,10.7642626480086,1.08474537136706
"FRY","MID","402","6/20/24","June","< 1",1,"Orthocladine",3,7,0.16655564,75.3498385360603,12.5499405812702
"FRY","MID","402","6/20/24","June","< 1",1,"Orthocladine",4,2,0.091012954,21.5285252960172,1.95937468245425
"FRY","MID","402","6/20/24","June","< 1",1,"Oulimnius",2,1,0.081086867,10.7642626480086,0.872840333692142
"FRY","MID","402","6/20/24","June","< 1",1,"Stenonema",3,1,0.2266518,10.7642626480086,2.43973950484392
"FRY","MID","402","6/20/24","June","< 1",2,"Acerpenna",2,1,0.049077825,10.7642626480086,0.528286598493003
"FRY","MID","402","6/20/24","June","< 1",2,"Acroneuria",2,1,0.017851822,10.7642626480086,0.192161700753498
"FRY","MID","402","6/20/24","June","< 1",2,"Diplectrona",2,1,0.030122754,10.7642626480086,0.324249235737352
"FRY","MID","402","6/20/24","June","< 1",2,"Glossosoma",3,1,0.219641303,10.7642626480086,2.36427667384284
"FRY","MID","402","6/20/24","June","< 1",2,"Leuctra",2,6,0.116478914,64.5855758880517,7.52285773950484
"FRY","MID","402","6/20/24","June","< 1",2,"Leuctra",3,35,2.025601264,376.749192680301,763.143640904198
"FRY","MID","402","6/20/24","June","< 1",2,"Leuctra",4,3,0.376870485,32.2927879440258,12.1701986544672
"FRY","MID","402","6/20/24","June","< 1",2,"Microvelia",2,1,0.056890322,10.7642626480086,0.612382368137783
"FRY","MID","402","6/20/24","June","< 1",2,"Nigronia",4,1,0.258544394,10.7642626480086,2.78303976318622
"FRY","MID","402","6/20/24","June","< 1",2,"Orthocladine",2,2,0.019080142,21.5285252960172,0.410767319698601
"FRY","MID","402","6/20/24","June","< 1",2,"Orthocladine",3,4,0.095174651,43.0570505920345,4.09793976318622
"FRY","MID","402","6/20/24","June","< 1",2,"Orthocladine",4,1,0.045506477,10.7642626480086,0.489843670613563
"FRY","MID","402","6/20/24","June","< 1",2,"Oulimnius",2,1,0.081086867,10.7642626480086,0.872840333692142
"FRY","MID","402","6/20/24","June","< 1",2,"Rhyacophila",3,1,0.150971825,10.7642626480086,1.62510037674919
"FRY","MID","402","6/20/24","June","< 1",3,"Diplectrona",2,2,0.060245507,21.5285252960172,1.29699692142088
"FRY","MID","402","6/20/24","June","< 1",3,"Diplectrona",3,1,0.087147266,10.7642626480086,0.938076060279871
"FRY","MID","402","6/20/24","June","< 1",3,"Dolophilodes",3,1,0.09039452,10.7642626480086,0.973030355220667
"FRY","MID","402","6/20/24","June","< 1",3,"Leuctra",2,3,0.058239457,32.2927879440258,1.88071443487621
"FRY","MID","402","6/20/24","June","< 1",3,"Leuctra",3,18,1.041737793,193.756727664155,201.843705855759
"FRY","MID","402","6/20/24","June","< 1",3,"Leuctra",5,2,0.458328055,21.5285252960172,9.86712712594187
"FRY","MID","402","6/20/24","June","< 1",3,"Microvelia",1,1,0.0083,10.7642626480086,0.0893433799784715
"FRY","MID","402","6/20/24","June","< 1",3,"Microvelia",2,1,0.056890322,10.7642626480086,0.612382368137783
"FRY","MID","402","6/20/24","June","< 1",3,"Optioservus",3,3,0.302318536,32.2927879440258,9.76270837459634
"FRY","MID","402","6/20/24","June","< 1",3,"Orthocladine",3,3,0.071380989,32.2927879440258,2.30509114101184
"FRY","MID","402","6/20/24","June","< 1",3,"Orthocladine",4,2,0.091012954,21.5285252960172,1.95937468245425
"FRY","MID","402","6/20/24","June","< 1",3,"Paracapnia",2,1,0.022424439,10.7642626480086,0.241382551130248
"FRY","MID","402","6/20/24","June","< 1",3,"Paraleptophlebia",3,1,0.0937612563,10.7642626480086,1.00927078902045
"FRY","MID","402","6/20/24","June","< 1",3,"Rhyacophila",2,1,0.055231849,10.7642626480086,0.594530129171152
"FRY","MID","402","6/20/24","June","< 1",4,"Acentrella",2,1,0.064715388,10.7642626480086,0.696613433799785
"FRY","MID","402","6/20/24","June","< 1",4,"Cheumatopsyche",4,1,0.185179649,10.7642626480086,1.99332237890205
"FRY","MID","402","6/20/24","June","< 1",4,"Diplectrona",3,3,0.261441798,32.2927879440258,8.44268454251884
"FRY","MID","402","6/20/24","June","< 1",4,"Diplectrona",4,4,0.740718597,43.0570505920345,31.8931581054898
"FRY","MID","402","6/20/24","June","< 1",4,"Isoperla",3,1,0.185433542,10.7642626480086,1.99605534983854
"FRY","MID","402","6/20/24","June","< 1",4,"Leuctra",3,7,0.405120253,75.3498385360603,30.5257456512379
"FRY","MID","402","6/20/24","June","< 1",4,"Leuctra",4,2,0.25124699,21.5285252960172,5.40897717976319
"FRY","MID","402","6/20/24","June","< 1",4,"Nigronia",3,1,0.119213376,10.7642626480086,1.28324409041981
"FRY","MID","402","6/20/24","June","< 1",4,"Optioservus",2,3,0.091040503,32.2927879440258,2.93995165769645
"FRY","MID","402","6/20/24","June","< 1",4,"Optioservus",3,1,0.100772845,10.7642626480086,1.08474537136706
"FRY","MID","402","6/20/24","June","< 1",4,"Orthocladine",1,2,0.004,21.5285252960172,0.0861141011840689
"FRY","MID","402","6/20/24","June","< 1",4,"Orthocladine",3,4,0.095174651,43.0570505920345,4.09793976318622
"FRY","MID","402","6/20/24","June","< 1",4,"Stenonema",2,1,0.078470142,10.7642626480086,0.844673218514532
"FRY","MID","402","6/20/24","June","< 1",5,"Acerpenna",2,3,0.147233476,32.2927879440258,4.75457941872982
"FRY","MID","402","6/20/24","June","< 1",5,"Diplectrona",2,9,0.271104782,96.8783638320775,26.2641877072121
"FRY","MID","402","6/20/24","June","< 1",5,"Diplectrona",3,3,0.261441798,32.2927879440258,8.44268454251884
"FRY","MID","402","6/20/24","June","< 1",5,"Diplectrona",4,1,0.185179649,10.7642626480086,1.99332237890205
"FRY","MID","402","6/20/24","June","< 1",5,"Leuctra",2,2,0.038826305,21.5285252960172,0.83587308934338
"FRY","MID","402","6/20/24","June","< 1",5,"Leuctra",3,32,1.851978298,344.456404736276,637.925786178687
"FRY","MID","402","6/20/24","June","< 1",5,"Leuctra",4,4,0.502493979,43.0570505920345,21.6359086759957
"FRY","MID","402","6/20/24","June","< 1",5,"Limnophila",4,1,0.056470552,10.7642626480086,0.607863853606028
"FRY","MID","402","6/20/24","June","< 1",5,"Microvelia",1,1,0.0083,10.7642626480086,0.0893433799784715
"FRY","MID","402","6/20/24","June","< 1",5,"Optioservus",3,3,0.302318536,32.2927879440258,9.76270837459634
"FRY","MID","402","6/20/24","June","< 1",5,"Orthocladine",2,2,0.019080142,21.5285252960172,0.410767319698601
"FRY","MID","402","6/20/24","June","< 1",5,"Orthocladine",3,4,0.095174651,43.0570505920345,4.09793976318622
"FRY","MID","402","6/20/24","June","< 1",5,"Orthocladine",4,2,0.091012954,21.5285252960172,1.95937468245425
"FRY","MID","402","6/20/24","June","< 1",5,"Oulimnius",1,1,0.0138,10.7642626480086,0.148546824542519
"FRY","MID","402","6/20/24","June","< 1",5,"Paracapnia",2,2,0.044848878,21.5285252960172,0.96553020452099
"FRY","MID","402","6/20/24","June","< 1",5,"Rhyacophila",2,2,0.110463698,21.5285252960172,2.37812051668461
"FRY","MID","402","6/20/24","June","< 1",5,"Stenonema",2,1,0.078470142,10.7642626480086,0.844673218514532
"RIC","HIGH","1457","6/20/24","June","< 1",1,"Acroneuria",2,1,0.017851822,10.7642626480086,0.192161700753498
"RIC","HIGH","1457","6/20/24","June","< 1",1,"Antocha",2,1,0.022308536,10.7642626480086,0.240134940796555
"RIC","HIGH","1457","6/20/24","June","< 1",1,"Chelifera",6,1,0.465641373,10.7642626480086,5.01228603875135
"RIC","HIGH","1457","6/20/24","June","< 1",1,"Diplectrona",2,5,0.150613768,53.8213132400431,8.10623078579117
"RIC","HIGH","1457","6/20/24","June","< 1",1,"Diplectrona",4,1,0.185179649,10.7642626480086,1.99332237890205
"RIC","HIGH","1457","6/20/24","June","< 1",1,"Leuctra",1,8,0.024,86.1141011840689,2.06673842841765
"RIC","HIGH","1457","6/20/24","June","< 1",1,"Leuctra",2,37,0.718286637,398.277717976319,286.077562637244
"RIC","HIGH","1457","6/20/24","June","< 1",1,"Leuctra",3,5,0.289371609,53.8213132400431,15.5743600107643
"RIC","HIGH","1457","6/20/24","June","< 1",1,"Leuctra",4,19,2.386846402,204.520990312164,488.160189860065
"RIC","HIGH","1457","6/20/24","June","< 1",1,"Leuctra",5,1,0.229164028,10.7642626480086,2.4667817868676
"RIC","HIGH","1457","6/20/24","June","< 1",1,"Microvelia",1,2,0.0166,21.5285252960172,0.357373519913886
"RIC","HIGH","1457","6/20/24","June","< 1",1,"Oreogeton",1,6,0.0198,64.5855758880517,1.27879440258342
"RIC","HIGH","1457","6/20/24","June","< 1",1,"Oreogeton",2,21,0.36374496,226.049515608181,82.2243720129171
"RIC","HIGH","1457","6/20/24","June","< 1",1,"Oreogeton",3,15,0.685297646,161.463939720129,110.65085780409
"RIC","HIGH","1457","6/20/24","June","< 1",1,"Oreogeton",4,4,0.363664937,43.0570505920345,15.658339590958
"RIC","HIGH","1457","6/20/24","June","< 1",1,"Oulimnius",1,34,0.4692,365.984930032293,171.720129171152
"RIC","HIGH","1457","6/20/24","June","< 1",1,"Oulimnius",2,2,0.162173734,21.5285252960172,3.49136133476857
"RIC","HIGH","1457","6/20/24","June","< 1",1,"Oulimnius",3,9,2.056226621,96.8783638320775,199.203870710441
"RIC","HIGH","1457","6/20/24","June","< 1",1,"Oulimnius",4,1,0.47645507,10.7642626480086,5.12868751345533
"RIC","HIGH","1457","6/20/24","June","< 1",1,"Paracapnia",1,1,0.004,10.7642626480086,0.0430570505920344
"RIC","HIGH","1457","6/20/24","June","< 1",1,"Rhyacophila",2,1,0.055231849,10.7642626480086,0.594530129171152
"RIC","HIGH","1457","6/20/24","June","< 1",1,"Stylogomphus",3,1,0.233366099,10.7642626480086,2.51201398277718
"RIC","HIGH","1457","6/20/24","June","< 1",1,"Tanypodinae",1,1,0.0038,10.7642626480086,0.0409041980624327
"RIC","HIGH","1457","6/20/24","June","< 1",1,"Tanypodinae",2,1,0.003801581,10.7642626480086,0.0409212163616792
"RIC","HIGH","1457","6/20/24","June","< 1",1,"Tanytarsini",1,2,0.0016,21.5285252960172,0.0344456404736276
"RIC","HIGH","1457","6/20/24","June","< 1",2,"Cheumatopsyche",4,1,0.185179649,10.7642626480086,1.99332237890205
"RIC","HIGH","1457","6/20/24","June","< 1",2,"Diplectrona",2,6,0.180736521,64.5855758880517,11.6729722927879
"RIC","HIGH","1457","6/20/24","June","< 1",2,"Diplectrona",3,4,0.348589064,43.0570505920345,15.0092169644779
"RIC","HIGH","1457","6/20/24","June","< 1",2,"Dixa",2,1,0.0043,10.7642626480086,0.046286329386437
"RIC","HIGH","1457","6/20/24","June","< 1",2,"Leuctra",1,3,0.009,32.2927879440258,0.290635091496232
"RIC","HIGH","1457","6/20/24","June","< 1",2,"Leuctra",2,14,0.271784133,150.699677072121,40.9577810764263
"RIC","HIGH","1457","6/20/24","June","< 1",2,"Leuctra",3,60,3.472459309,645.855758880517,2242.70784219591
"RIC","HIGH","1457","6/20/24","June","< 1",2,"Leuctra",4,44,5.527433774,473.627556512379,2617.94495216362
"RIC","HIGH","1457","6/20/24","June","< 1",2,"Leuctra",5,2,0.458328055,21.5285252960172,9.86712712594187
"RIC","HIGH","1457","6/20/24","June","< 1",2,"Optioservus",3,2,0.201545691,21.5285252960172,4.33898150699677
"RIC","HIGH","1457","6/20/24","June","< 1",2,"Orthocladine",1,1,0.002,10.7642626480086,0.0215285252960172
"RIC","HIGH","1457","6/20/24","June","< 1",2,"Orthocladine",2,8,0.076320568,86.1141011840689,6.57227711517761
"RIC","HIGH","1457","6/20/24","June","< 1",2,"Orthocladine",3,14,0.33311128,150.699677072121,50.1997623250807
"RIC","HIGH","1457","6/20/24","June","< 1",2,"Orthocladine",4,4,0.182025909,43.0570505920345,7.83749877287406
"RIC","HIGH","1457","6/20/24","June","< 1",2,"Oulimnius",1,2,0.0276,21.5285252960172,0.594187298170075
"RIC","HIGH","1457","6/20/24","June","< 1",2,"Oulimnius",2,2,0.162173734,21.5285252960172,3.49136133476857
"RIC","HIGH","1457","6/20/24","June","< 1",2,"Oulimnius",3,5,1.142348123,53.8213132400431,61.4826761571582
"RIC","HIGH","1457","6/20/24","June","< 1",2,"Oulimnius",4,1,0.47645507,10.7642626480086,5.12868751345533
"RIC","HIGH","1457","6/20/24","June","< 1",2,"Paracapnia",1,1,0.004,10.7642626480086,0.0430570505920344
"RIC","HIGH","1457","6/20/24","June","< 1",2,"Prosimulium",2,2,0.021902663,21.5285252960172,0.47153203444564
"RIC","HIGH","1457","6/20/24","June","< 1",2,"Rhyacophila",4,1,0.308137087,10.7642626480086,3.31686853606028
"RIC","HIGH","1457","6/20/24","June","< 1",2,"Tanytarsini",2,1,0.005300292,10.7642626480086,0.0570537351991389
"RIC","HIGH","1457","6/20/24","June","< 1",2,"Tanytarsini",3,1,0.016020526,10.7642626480086,0.172449149623251
"RIC","HIGH","1457","6/20/24","June","< 1",3,"Acentrella",2,1,0.064715388,10.7642626480086,0.696613433799785
"RIC","HIGH","1457","6/20/24","June","< 1",3,"Chelifera",2,2,0.050387711,21.5285252960172,1.08477311087191
"RIC","HIGH","1457","6/20/24","June","< 1",3,"Cheumatopsyche",2,3,0.090368261,32.2927879440258,2.91824308934338
"RIC","HIGH","1457","6/20/24","June","< 1",3,"Dicranota",3,2,0.097850378,21.5285252960172,2.10657433799785
"RIC","HIGH","1457","6/20/24","June","< 1",3,"Diplectrona",1,35,0.1715,376.749192680301,64.6124865446717
"RIC","HIGH","1457","6/20/24","June","< 1",3,"Diplectrona",2,4,0.120491014,43.0570505920345,5.18798768568353
"RIC","HIGH","1457","6/20/24","June","< 1",3,"Diplectrona",3,8,0.697178129,86.1141011840689,60.0368679440258
"RIC","HIGH","1457","6/20/24","June","< 1",3,"Dolophilodes",3,1,0.09039452,10.7642626480086,0.973030355220667
"RIC","HIGH","1457","6/20/24","June","< 1",3,"Leuctra",1,78,0.234,839.612486544672,196.469321851453
"RIC","HIGH","1457","6/20/24","June","< 1",3,"Leuctra",2,46,0.893005009,495.156081808396,442.176861291712
"RIC","HIGH","1457","6/20/24","June","< 1",3,"Leuctra",3,75,4.340574137,807.319698600646,3504.2310040366
"RIC","HIGH","1457","6/20/24","June","< 1",3,"Leuctra",4,9,1.130611454,96.8783638320775,109.531787793326
"RIC","HIGH","1457","6/20/24","June","< 1",3,"Leuctra",5,3,0.687492083,32.2927879440258,22.2010360495156
"RIC","HIGH","1457","6/20/24","June","< 1",3,"Microvelia",2,5,0.284451609,53.8213132400431,15.3095591496233
"RIC","HIGH","1457","6/20/24","June","< 1",3,"Optioservus",3,1,0.100772845,10.7642626480086,1.08474537136706
"RIC","HIGH","1457","6/20/24","June","< 1",3,"Orthocladine",2,3,0.028620213,32.2927879440258,0.924226469321851
"RIC","HIGH","1457","6/20/24","June","< 1",3,"Orthocladine",3,13,0.309317617,139.935414424112,43.2844889235737
"RIC","HIGH","1457","6/20/24","June","< 1",3,"Prosimulium",1,2,0.0024,21.5285252960172,0.0516684607104413
"RIC","HIGH","1457","6/20/24","June","< 1",3,"Prosimulium",2,6,0.06570799,64.5855758880517,4.24378837459634
"RIC","HIGH","1457","6/20/24","June","< 1",3,"Prosimulium",3,2,0.079841382,21.5285252960172,1.71886721205597
"RIC","HIGH","1457","6/20/24","June","< 1",3,"Rhyacophila",2,1,0.055231849,10.7642626480086,0.594530129171152
"RIC","HIGH","1457","6/20/24","June","< 1",3,"Tanypodinae",3,1,0.003802506,10.7642626480086,0.0409311733046286
"RIC","HIGH","1457","6/20/24","June","< 1",4,"Chelifera",1,1,0.004,10.7642626480086,0.0430570505920344
"RIC","HIGH","1457","6/20/24","June","< 1",4,"Diplectrona",2,6,0.180736521,64.5855758880517,11.6729722927879
"RIC","HIGH","1457","6/20/24","June","< 1",4,"Diplectrona",4,2,0.370359299,21.5285252960172,7.97328953713671
"RIC","HIGH","1457","6/20/24","June","< 1",4,"Hydropsyche",3,2,0.22698157,21.5285252960172,4.8865784714747
"RIC","HIGH","1457","6/20/24","June","< 1",4,"Leuctra",1,9,0.027,96.8783638320775,2.61571582346609
"RIC","HIGH","1457","6/20/24","June","< 1",4,"Leuctra",3,26,1.504732367,279.870828848224,421.13069474704
"RIC","HIGH","1457","6/20/24","June","< 1",4,"Optioservus",3,3,0.302318536,32.2927879440258,9.76270837459634
"RIC","HIGH","1457","6/20/24","June","< 1",4,"Orthocladine",2,2,0.019080142,21.5285252960172,0.410767319698601
"RIC","HIGH","1457","6/20/24","June","< 1",4,"Orthocladine",3,4,0.095174651,43.0570505920345,4.09793976318622
"RIC","HIGH","1457","6/20/24","June","< 1",4,"Prosimulium",1,1,0.0012,10.7642626480086,0.0129171151776103
"RIC","HIGH","1457","6/20/24","June","< 1",4,"Rhyacophila",2,1,0.055231849,10.7642626480086,0.594530129171152
"RIC","HIGH","1457","6/20/24","June","< 1",4,"Rhyacophila",4,1,0.308137087,10.7642626480086,3.31686853606028
"RIC","HIGH","1457","6/20/24","June","< 1",4,"Tanypodinae",3,1,0.003802506,10.7642626480086,0.0409311733046286
"RIC","HIGH","1457","6/20/24","June","< 1",5,"Acerpenna",1,1,0.0076,10.7642626480086,0.0818083961248655
"RIC","HIGH","1457","6/20/24","June","< 1",5,"Atherix",3,2,0.1302114446,21.5285252960172,2.80326037890205
"RIC","HIGH","1457","6/20/24","June","< 1",5,"Cheumatopsyche",3,2,0.174294532,21.5285252960172,3.75230424111948
"RIC","HIGH","1457","6/20/24","June","< 1",5,"Diplectrona",2,20,0.602455071,215.285252960172,129.699692357374
"RIC","HIGH","1457","6/20/24","June","< 1",5,"Diplectrona",4,5,0.925898247,53.8213132400431,49.8330595801938
"RIC","HIGH","1457","6/20/24","June","< 1",5,"Dixa",2,1,0.0043,10.7642626480086,0.046286329386437
"RIC","HIGH","1457","6/20/24","June","< 1",5,"Dolophilodes",3,1,0.09039452,10.7642626480086,0.973030355220667
