"Site","SC.Category","SC.Level","Sample.Date","Fraction","Replicate","Order","Family","Genus","Abundance","Density","Biomass","Biomass.Area.Corrected"
"RIC","HIGH","1457","10/21/23","> 1",1,"Plecoptera","Chloroperlidae","Alloperla",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",1,"Diptera","Limoniidae","Antocha",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",1,"Diptera","Athericidae","Atherix",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",1,"Ephemeroptera","Baetidae","Baetis",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",1,"Ephemeroptera","Baetiscidae","Baetisca",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",1,"Odonata","Aeshnidae","Boyeria",1,10.76426265,13.73637115,147.861906916483
"RIC","HIGH","1457","10/21/23","> 1",1,"Plecoptera","Capniidae","Capniidae",8,86.11410118,0.257485882,22.1731652949695
"RIC","HIGH","1457","10/21/23","> 1",1,"Trichoptera","Polycentropodidae","Cernotina",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",1,"Diptera","Empididae","Chelifera",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",1,"Trichoptera","Hydropsychidae","Cheumatopsyche",20,215.285253,37.97584826,8175.64010054371
"RIC","HIGH","1457","10/21/23","> 1",1,"Diptera","Chironomidae","Chironomidae",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",1,"Diptera","Chironomidae","Chironomini",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",1,"Hexapoda","Collembola","Collembola",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",1,"Trichoptera","Polycentropodidae","Cyrnellus",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",1,"Diptera","Pediciidae","Dicranota",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",1,"Trichoptera","Hydropsychidae","Diplectrona",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",1,"Diptera","Dixidae","Dixa",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",1,"Diptera","Dixidae","Dixella",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",1,"Trichoptera","Philopotamidae","Dolophilodes",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",1,"Coleoptera","Psephenidae","Ectopria",1,10.76426265,0.95121253,10.239101508891
"RIC","HIGH","1457","10/21/23","> 1",1,"Ephemeroptera","Ephemeridae","Ephemera",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",1,"Ephemeroptera","Ephemerellidae","Eurylophella",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",1,"Trichoptera","Glossosomatidae","Glossosoma",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",1,"Trichoptera","Goeridae","Goera",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",1,"Odonata","Gomphidae","Gomphurus",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",1,"Coleoptera","Gyrinidae","Gyrinus",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",1,"Ephemeroptera","Heptageniidae","Heptageniidae",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",1,"Odonata","Calopterygidae","Hetaerina",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",1,"Diptera","Limoniidae","Hexatoma",1,10.76426265,0.656332337,7.06493366115631
"RIC","HIGH","1457","10/21/23","> 1",1,"Trombidiformes","Hydrachnidia","Hydrachnia",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",1,"Trichoptera","Hydropsychidae","Hydropsyche",1,10.76426265,8.794998077,94.6716693070729
"RIC","HIGH","1457","10/21/23","> 1",1,"Plecoptera","Perlodidae","Isoperla",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",1,"Lepidoptera","Crambidae","Langessa",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",1,"Ephemeroptera","Leptophlebiidae","Leptophlebiidae",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",1,"Plecoptera","Leuctridae","Leuctra",46,495.1560818,1.213569215,600.906177492502
"RIC","HIGH","1457","10/21/23","> 1",1,"Plecoptera","Leuctridae","Leuctridae",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",1,"Hemiptera","Veliidae","Microvelia",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",1,"Coleoptera","Elmidae","Optioservus(A)",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",1,"Coleoptera","Elmidae","Optioservus(L)",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",1,"Diptera","Empididae","Oreogeton",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",1,"Diptera","Chironominae","Orthocladine",1,10.76426265,0.075250326,0.810014273562124
"RIC","HIGH","1457","10/21/23","> 1",1,"Coleoptera","Elmidae","Oulimnius(A)",1,10.76426265,0.06387,0.6875134554555
"RIC","HIGH","1457","10/21/23","> 1",1,"Coleoptera","Elmidae","Oulimnius(L)",4,43.05705059,2.889953425,124.432870822969
"RIC","HIGH","1457","10/21/23","> 1",1,"Plecoptera","Capniidae","Paracapnia",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",1,"Ephemeroptera","Leptophlebiidae","Paraleptophlebiidae",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",1,"Trichoptera","Polycentropodidae","Polycentropodidae",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",1,"Trichoptera","Polycentropodidae","Polycentropus",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",1,"Diptera","Ceratopogonidae","Probezzia",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",1,"Coleoptera","Psephenidae","Psephenus",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",1,"Trichoptera","Pupa","Pupa",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",1,"Diptera","Pupa","Pupa",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",1,"Diptera","Chironomidae","Pupa",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",1,"Hemiptera","Veliidae","Rhagovelia",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",1,"Trichoptera","Rhyacophilidae","Rhyacophila",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",1,"Plecoptera","Nemouridae","Prostoia",2,21.5285253,0.068234602,1.46899035549243
"RIC","HIGH","1457","10/21/23","> 1",1,"Megaloptera","Sialidae","Sialis",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",1,"Gastropoda","Lymnaidae","Stagnicola",1,10.76426265,0.788397709,8.48652001233427
"RIC","HIGH","1457","10/21/23","> 1",1,"Coleoptera","Elmidae","Stenelmis (A)",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",1,"Coleoptera","Elmidae","Stenelmis (L)",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",1,"Ephemeroptera","Heptageniidae","Stenonema",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",1,"Odonata","Gomphidae","Stylogomphurus",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",1,"Plecoptera","Taeniopterygidae","Taeniopteryx",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",1,"Diptera","Tanypodinae","Tanypodinae",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",1,"Diptera","Chironominae","Tanytarsini",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",1,"Diptera","Tipulidae","Tipula",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",1,"Odonata","Aeshnidae","Triacanthagyna",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",2,"Ephemeroptera","Baetidae","Acerpenna",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",2,"Plecoptera","Perlidae","Acroneuria",3,32.29278794,158.8481285,5129.64892831637
"RIC","HIGH","1457","10/21/23","> 1",2,"Plecoptera","Adult","Adult",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",2,"Diptera","Adult","Adult",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",2,"Diptera","Adult","Adult",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",2,"Diptera","Stratiomyidae","Allognasta",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",2,"Plecoptera","Chloroperlidae","Alloperla",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",2,"Diptera","Limoniidae","Antocha",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",2,"Diptera","Athericidae","Atherix",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",2,"Ephemeroptera","Baetidae","Baetis",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",2,"Ephemeroptera","Baetiscidae","Baetisca",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",2,"Odonata","Aeshnidae","Boyeria",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",2,"Plecoptera","Capniidae","Capniidae",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",2,"Trichoptera","Polycentropodidae","Cernotina",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",2,"Diptera","Empididae","Chelifera",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",2,"Trichoptera","Hydropsychidae","Cheumatopsyche",27,290.6350915,37.4437764,10882.4753801195
"RIC","HIGH","1457","10/21/23","> 1",2,"Diptera","Chironomidae","Chironomidae",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",2,"Diptera","Chironomidae","Chironomini",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",2,"Hexapoda","Collembola","Collembola",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",2,"Trichoptera","Polycentropodidae","Cyrnellus",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",2,"Diptera","Pediciidae","Dicranota",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",2,"Trichoptera","Hydropsychidae","Diplectrona",2,21.5285253,0.517454515,11.1400326177767
"RIC","HIGH","1457","10/21/23","> 1",2,"Diptera","Dixidae","Dixa",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",2,"Diptera","Dixidae","Dixella",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",2,"Trichoptera","Philopotamidae","Dolophilodes",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",2,"Coleoptera","Psephenidae","Ectopria",4,43.05705059,6.128043201,263.855466123163
"RIC","HIGH","1457","10/21/23","> 1",2,"Ephemeroptera","Ephemeridae","Ephemera",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",2,"Ephemeroptera","Ephemerellidae","Eurylophella",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",2,"Trichoptera","Glossosomatidae","Glossosoma",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",2,"Trichoptera","Goeridae","Goera",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",2,"Odonata","Gomphidae","Gomphurus",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",2,"Coleoptera","Gyrinidae","Gyrinus",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",2,"Ephemeroptera","Heptageniidae","Heptageniidae",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",2,"Odonata","Calopterygidae","Hetaerina",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",2,"Diptera","Limoniidae","Hexatoma",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",2,"Trombidiformes","Hydrachnidia","Hydrachnia",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",2,"Trichoptera","Hydropsychidae","Hydropsyche",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",2,"Plecoptera","Perlodidae","Isoperla",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",2,"Lepidoptera","Crambidae","Langessa",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",2,"Ephemeroptera","Leptophlebiidae","Leptophlebiidae",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",2,"Plecoptera","Leuctridae","Leuctra",1,10.76426265,0.229164028,2.46678178732395
"RIC","HIGH","1457","10/21/23","> 1",2,"Plecoptera","Leuctridae","Leuctridae",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",2,"Hemiptera","Veliidae","Microvelia",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",2,"Coleoptera","Elmidae","Optioservus(A)",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",2,"Coleoptera","Elmidae","Optioservus(L)",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",2,"Diptera","Empididae","Oreogeton",3,32.29278794,1.040182891,33.5904055178791
"RIC","HIGH","1457","10/21/23","> 1",2,"Diptera","Chironominae","Orthocladine",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",2,"Coleoptera","Elmidae","Oulimnius(A)",4,43.05705059,0.25548,11.0002152847332
"RIC","HIGH","1457","10/21/23","> 1",2,"Coleoptera","Elmidae","Oulimnius(L)",2,21.5285253,0.952910139,20.514750036088
"RIC","HIGH","1457","10/21/23","> 1",2,"Plecoptera","Capniidae","Paracapnia",1,10.76426265,0.125713868,1.35321709389943
"RIC","HIGH","1457","10/21/23","> 1",2,"Ephemeroptera","Leptophlebiidae","Paraleptophlebiidae",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",2,"Trichoptera","Polycentropodidae","Polycentropodidae",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",2,"Trichoptera","Polycentropodidae","Polycentropus",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",2,"Diptera","Ceratopogonidae","Probezzia",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",2,"Coleoptera","Psephenidae","Psephenus",1,10.76426265,0.182823198,1.96795692178495
"RIC","HIGH","1457","10/21/23","> 1",2,"Trichoptera","Pupa","Pupa",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",2,"Diptera","Pupa","Pupa",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",2,"Diptera","Chironomidae","Pupa",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",2,"Hemiptera","Veliidae","Rhagovelia",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",2,"Trichoptera","Rhyacophilidae","Rhyacophila",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",2,"Plecoptera","Nemouridae","Prostoia",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",2,"Megaloptera","Sialidae","Sialis",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",2,"Gastropoda","Lymnaidae","Stagnicola",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",2,"Coleoptera","Elmidae","Stenelmis (A)",2,21.5285253,1.46566,31.553498391198
"RIC","HIGH","1457","10/21/23","> 1",2,"Coleoptera","Elmidae","Stenelmis (L)",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",2,"Ephemeroptera","Heptageniidae","Stenonema",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",2,"Odonata","Gomphidae","Stylogomphurus",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",2,"Plecoptera","Taeniopterygidae","Taeniopteryx",1,10.76426265,0.131689311,1.41753833180153
"RIC","HIGH","1457","10/21/23","> 1",2,"Diptera","Tanypodinae","Tanypodinae",1,10.76426265,0.003802506,0.0409311733122009
"RIC","HIGH","1457","10/21/23","> 1",2,"Diptera","Chironominae","Tanytarsini",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",2,"Diptera","Tipulidae","Tipula",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",2,"Odonata","Aeshnidae","Triacanthagyna",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",3,"Ephemeroptera","Baetidae","Acerpenna",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",3,"Plecoptera","Perlidae","Acroneuria",2,21.5285253,43.81600027,943.293870357502
"RIC","HIGH","1457","10/21/23","> 1",3,"Plecoptera","Adult","Adult",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",3,"Diptera","Adult","Adult",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",3,"Diptera","Adult","Adult",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",3,"Diptera","Stratiomyidae","Allognasta",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",3,"Plecoptera","Chloroperlidae","Alloperla",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",3,"Diptera","Limoniidae","Antocha",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",3,"Diptera","Athericidae","Atherix",5,53.82131324,183.7661015,9890.53291172513
"RIC","HIGH","1457","10/21/23","> 1",3,"Ephemeroptera","Baetidae","Baetis",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",3,"Ephemeroptera","Baetiscidae","Baetisca",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",3,"Odonata","Aeshnidae","Boyeria",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",3,"Plecoptera","Capniidae","Capniidae",1,10.76426265,0.004,0.0430570506
"RIC","HIGH","1457","10/21/23","> 1",3,"Trichoptera","Polycentropodidae","Cernotina",2,21.5285253,0.229024656,4.9305631010198
"RIC","HIGH","1457","10/21/23","> 1",3,"Diptera","Empididae","Chelifera",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",3,"Trichoptera","Hydropsychidae","Cheumatopsyche",11,118.4068891,7.596393939,899.465374695085
"RIC","HIGH","1457","10/21/23","> 1",3,"Diptera","Chironomidae","Chironomidae",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",3,"Diptera","Chironomidae","Chironomini",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",3,"Hexapoda","Collembola","Collembola",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",3,"Trichoptera","Polycentropodidae","Cyrnellus",1,10.76426265,0.661849376,7.12432051800261
"RIC","HIGH","1457","10/21/23","> 1",3,"Diptera","Pediciidae","Dicranota",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",3,"Trichoptera","Hydropsychidae","Diplectrona",3,32.29278794,1.670342588,53.9400189814348
"RIC","HIGH","1457","10/21/23","> 1",3,"Diptera","Dixidae","Dixa",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",3,"Diptera","Dixidae","Dixella",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",3,"Trichoptera","Philopotamidae","Dolophilodes",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",3,"Coleoptera","Psephenidae","Ectopria",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",3,"Ephemeroptera","Ephemeridae","Ephemera",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",3,"Ephemeroptera","Ephemerellidae","Eurylophella",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",3,"Trichoptera","Glossosomatidae","Glossosoma",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",3,"Trichoptera","Goeridae","Goera",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",3,"Odonata","Gomphidae","Gomphurus",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",3,"Coleoptera","Gyrinidae","Gyrinus",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",3,"Ephemeroptera","Heptageniidae","Heptageniidae",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",3,"Odonata","Calopterygidae","Hetaerina",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",3,"Diptera","Limoniidae","Hexatoma",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",3,"Trombidiformes","Hydrachnidia","Hydrachnia",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",3,"Trichoptera","Hydropsychidae","Hydropsyche",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",3,"Plecoptera","Perlodidae","Isoperla",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",3,"Lepidoptera","Crambidae","Langessa",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",3,"Ephemeroptera","Leptophlebiidae","Leptophlebiidae",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",3,"Plecoptera","Leuctridae","Leuctra",9,96.87836383,0.502522565,48.6835638848548
"RIC","HIGH","1457","10/21/23","> 1",3,"Plecoptera","Leuctridae","Leuctridae",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",3,"Hemiptera","Veliidae","Microvelia",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",3,"Coleoptera","Elmidae","Optioservus(A)",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",3,"Coleoptera","Elmidae","Optioservus(L)",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",3,"Diptera","Empididae","Oreogeton",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",3,"Diptera","Chironominae","Orthocladine",3,32.29278794,0.229950232,7.4257340787298
"RIC","HIGH","1457","10/21/23","> 1",3,"Coleoptera","Elmidae","Oulimnius(A)",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",3,"Coleoptera","Elmidae","Oulimnius(L)",3,32.29278794,0.685408874,22.1337634202762
"RIC","HIGH","1457","10/21/23","> 1",3,"Plecoptera","Capniidae","Paracapnia",7,75.34983854,0.299305687,22.5526351895538
"RIC","HIGH","1457","10/21/23","> 1",3,"Ephemeroptera","Leptophlebiidae","Paraleptophlebiidae",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",3,"Trichoptera","Polycentropodidae","Polycentropodidae",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",3,"Trichoptera","Polycentropodidae","Polycentropus",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",3,"Diptera","Ceratopogonidae","Probezzia",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",3,"Coleoptera","Psephenidae","Psephenus",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",3,"Trichoptera","Pupa","Pupa",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",3,"Diptera","Pupa","Pupa",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",3,"Diptera","Chironomidae","Pupa",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",3,"Hemiptera","Veliidae","Rhagovelia",1,10.76426265,0.389940809,4.19742528602948
"RIC","HIGH","1457","10/21/23","> 1",3,"Trichoptera","Rhyacophilidae","Rhyacophila",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",3,"Plecoptera","Nemouridae","Prostoia",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",3,"Megaloptera","Sialidae","Sialis",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",3,"Gastropoda","Lymnaidae","Stagnicola",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",3,"Coleoptera","Elmidae","Stenelmis (A)",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",3,"Coleoptera","Elmidae","Stenelmis (L)",2,21.5285253,1.572036351,33.8436243550232
"RIC","HIGH","1457","10/21/23","> 1",3,"Ephemeroptera","Heptageniidae","Stenonema",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",3,"Odonata","Gomphidae","Stylogomphurus",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",3,"Plecoptera","Taeniopterygidae","Taeniopteryx",2,21.5285253,0.175559259,3.77953194903075
"RIC","HIGH","1457","10/21/23","> 1",3,"Diptera","Tanypodinae","Tanypodinae",2,21.5285253,0.007606593,0.163758729847303
"RIC","HIGH","1457","10/21/23","> 1",3,"Diptera","Chironominae","Tanytarsini",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",3,"Diptera","Tipulidae","Tipula",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",3,"Odonata","Aeshnidae","Triacanthagyna",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",4,"Ephemeroptera","Baetidae","Acerpenna",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",4,"Plecoptera","Perlidae","Acroneuria",2,21.5285253,3.881975087,83.5731988744492
"RIC","HIGH","1457","10/21/23","> 1",4,"Plecoptera","Adult","Adult",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",4,"Diptera","Adult","Adult",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",4,"Diptera","Adult","Adult",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",4,"Diptera","Stratiomyidae","Allognasta",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",4,"Plecoptera","Chloroperlidae","Alloperla",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",4,"Diptera","Limoniidae","Antocha",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",4,"Diptera","Athericidae","Atherix",3,32.29278794,231.9546955,7490.46379346877
"RIC","HIGH","1457","10/21/23","> 1",4,"Ephemeroptera","Baetidae","Baetis",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",4,"Ephemeroptera","Baetiscidae","Baetisca",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",4,"Odonata","Aeshnidae","Boyeria",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",4,"Plecoptera","Capniidae","Capniidae",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",4,"Trichoptera","Polycentropodidae","Cernotina",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",4,"Diptera","Empididae","Chelifera",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",4,"Trichoptera","Hydropsychidae","Cheumatopsyche",9,96.87836383,19.42905496,1882.25505528795
"RIC","HIGH","1457","10/21/23","> 1",4,"Diptera","Chironomidae","Chironomidae",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",4,"Diptera","Chironomidae","Chironomini",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",4,"Hexapoda","Collembola","Collembola",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",4,"Trichoptera","Polycentropodidae","Cyrnellus",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",4,"Diptera","Pediciidae","Dicranota",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",4,"Trichoptera","Hydropsychidae","Diplectrona",4,43.05705059,5.063254626,218.008810581734
"RIC","HIGH","1457","10/21/23","> 1",4,"Diptera","Dixidae","Dixa",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",4,"Diptera","Dixidae","Dixella",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",4,"Trichoptera","Philopotamidae","Dolophilodes",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",4,"Coleoptera","Psephenidae","Ectopria",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",4,"Ephemeroptera","Ephemeridae","Ephemera",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",4,"Ephemeroptera","Ephemerellidae","Eurylophella",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",4,"Trichoptera","Glossosomatidae","Glossosoma",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",4,"Trichoptera","Goeridae","Goera",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",4,"Odonata","Gomphidae","Gomphurus",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",4,"Coleoptera","Gyrinidae","Gyrinus",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",4,"Ephemeroptera","Heptageniidae","Heptageniidae",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",4,"Odonata","Calopterygidae","Hetaerina",0,0,0,0
